month_num,month,day,name,times_seen,name_variants
1,January,1,National Hangover Day,2,National Hangover Day
1,January,1,New Year's Day,1,New Year's Day ; New Year's Dishonor List Day
1,January,1,World Day of Peace,1,World Day of Peace
1,January,2,National Buffet Day,3,National Buffet Day
1,January,2,National Personal Trainer Day,2,National Personal Trainer Awareness Day ; National Personal Trainer Day
1,January,2,Swiss Cheese Day,2,Swiss Cheese Day
1,January,3,National Chocolate Covered Cherry Day,3,Chocolate Covered Cherry Day ; National Chocolate Covered Cherry Day
1,January,3,National Drinking Straw Day,2,Drinking Straw Day ; National Drinking Straw Day
1,January,4,National Spaghetti Day,3,National Spaghetti Day
1,January,4,National Trivia Day,3,National Trivia Day
1,January,5,National Bird Day,3,National Bird Day
1,January,5,National Keto Day,2,National Keto Day
1,January,5,National Whipped Cream Day,3,National Whipped Cream Day
1,January,6,National Cuddle Day,2,National Cuddle Day ; National Cuddle Up Day
1,January,6,National Take Down the Christmas Tree Day,2,National Take Down the Christmas Tree Day
1,January,7,I'm Not Going To Take It Anymore Day,2,I'm Not Going To Take It Anymore Day
1,January,7,National Bobblehead Day,3,National Bobblehead Day
1,January,7,National Pass Gas Day,2,National Pass Gas Day
1,January,8,Earth's Rotation Day,3,Earth's Rotation Day
1,January,8,National Bubble Bath Day,3,National Bubble Bath Day
1,January,8,National Snuggle a Chicken Day,1,National Snuggle a Chicken Day
1,January,9,National Apricot Day,3,National Apricot Day
1,January,9,National Law Enforcement Day,2,National Law Enforcement Appreciation Day ; National Law Enforcement Day
1,January,9,National Static Electricity Day,2,National Static Electricity Day ; Static Electricity Day
1,January,10,National Clean Off Your Desk Day,1,National Clean Off Your Desk Day
1,January,10,National Cut Your Energy Costs Day,3,National Cut Your Energy Costs Day
1,January,10,National Houseplant Appreciation Day,3,Houseplant Appreciation Day ; National Houseplant Appreciation Day
1,January,10,National Oysters Rockefeller Day,2,National Oysters Rockefeller Day
1,January,11,Cigarettes are Hazardous to Your Health Day,1,Cigarettes are Hazardous to Your Health Day
1,January,11,Learn Your Name In Morse Code Day,2,Learn Your Name In Morse Code Day ; Learn Your Name in Morse Code Day
1,January,11,National Gluten-Free Day,1,National Gluten-Free Day
1,January,11,National Hot Toddy Day,3,National Hot Toddy Day
1,January,11,National Step in a Puddle and Splash Your Friends Day,2,National Step in a Puddle and Splash Your Friends Day ; Step in a Puddle and Splash Your Friends Day
1,January,12,Kiss a Ginger Day,3,International Kiss a Ginger Day ; Kiss a Ginger Day
1,January,12,National Curried Chicken Day,2,National Curried Chicken Day
1,January,12,National Hot Tea Day,2,National Hot Tea Day
1,January,12,National Kettlebell Day,1,National Kettlebell Day
1,January,12,National Pharmacist Day,2,National Pharmacist Day
1,January,12,Work Harder Day,1,Work Harder Day
1,January,13,National Rubber Ducky Day,3,National Rubber Ducky Day
1,January,13,National Sticker Day,2,National Sticker Day
1,January,13,National Take the Stairs Day,2,National Take the Stairs Day
1,January,14,National Dress Up Your Pet Day,3,National Dress Up Your Pet Day
1,January,14,National Hot Pastrami Sandwich Day,2,National Hot Pastrami Sandwich Day
1,January,14,National Organize Your Home Day,3,National Organize Your Home Day ; Organize Your Home Day
1,January,14,Take a Missionary to Lunch Day,2,Take a Missionary to Lunch Day
1,January,15,International Fetish Day,1,International Fetish Day
1,January,15,National Bagel Day,2,National Bagel Day
1,January,15,National Fresh Squeezed Juice Day,2,National Fresh Squeezed Juice Day
1,January,15,National Hat Day,2,National Hat Day
1,January,15,National Strawberry Ice Cream Day,3,National Strawberry Ice Cream Day
1,January,16,National Boston Day,1,National Boston Day
1,January,16,National Nothing Day,3,National Nothing Day
1,January,16,National Quinoa Day,2,National Quinoa Day
1,January,16,National Tulip Day,1,National Tulip Day
1,January,16,National Use Your Gift Card Day,2,National Use Your Gift Card Day
1,January,16,Prohibition Remembrance Day,1,Prohibition Remembrance Day
1,January,16,Signing of the Peace Accords,1,Signing of the Peace Accords
1,January,17,Customer Service Day,1,Customer Service Day
1,January,17,Ditch New Year's Resolution Day,2,Ditch New Year's Resolution Day ; Ditch New Year's Resolutions Day
1,January,17,National Bootlegger's Day,1,National Bootlegger's Day
1,January,17,National Hot Buttered Rum Day,2,National Hot Buttered Rum Day
1,January,17,National Lose the Jet Lag Day,1,National Lose the Jet Lag Day
1,January,18,Civil Rights Day,1,Civil Rights Day
1,January,18,Elementary School Teacher Day,2,Elementary School Teacher Day
1,January,18,Martin Luther King Day,1,Martin Luther King Day
1,January,18,National Gourmet Coffee Day,3,National Gourmet Coffee Day
1,January,18,National Winnie the Pooh Day,2,National Winnie the Pooh Day ; Winnie the Pooh Day
1,January,19,National Popcorn Day,3,National Popcorn Day
1,January,20,International Day of Acceptance,2,International Day of Acceptance
1,January,20,National Buttercrunch Day,1,National Buttercrunch Day
1,January,20,National Cheese Lovers Day,3,National Cheese Lover's Day ; National Cheese Lovers Day
1,January,20,National DJ Day,1,National DJ Day
1,January,20,National Penguin Day,3,National Penguin Awareness Day ; National Penguin Day ; Penguin Awareness Day
1,January,20,Take A Walk Outdoors Day,2,Take A Walk Outdoors Day ; Take a Walk Outdoors Day
1,January,21,Grandma Day,1,Grandma Day
1,January,21,International Sweatpants Day,2,International Sweatpants Day
1,January,21,National Granola Bar Day,2,National Granola Bar Day
1,January,21,National Hug Your Puppy Day,1,National Hug Your Puppy Day
1,January,21,National Hugging Day,3,National Hugging Day
1,January,21,National Squirrel Appreciation Day,3,National Squirrel Appreciation Day ; Squirrel Appreciation Day
1,January,21,Women's Healthy Weight Day,2,Women's Healthy Weight Day
1,January,22,Celebration of Life Day,2,Celebration of Life Day
1,January,22,National Grandpa Day,1,National Grandpa Day
1,January,22,National Hot Sauce Day,3,National Hot Sauce Day
1,January,22,National Polka Dot Day,3,National Polka Dot Day
1,January,23,Maternal Health Awareness Day,1,Maternal Health Awareness Day
1,January,23,National Handwriting Day,3,National Handwriting Day
1,January,23,National Measure Your Feet Day,2,Measure Your Feet Day ; National Measure Your Feet Day
1,January,23,National Pie Day,3,National Pie Day
1,January,24,Change a Pet's Life Day,1,Change a Pet's Life Day
1,January,24,International Day of Education,2,International Day of Education
1,January,24,National Beer Can Appreciation Day,2,Beer Can Appreciation Day ; National Beer Can Appreciation Day
1,January,24,National Compliment Day,3,National Compliment Day
1,January,24,National Just Do It Day,2,"Just Do It"" Day ; National Just Do It Day"
1,January,24,National Peanut Butter Day,3,National Peanut Butter Day
1,January,25,National Bible Day,1,National Bible Day
1,January,25,National Bubble Wrap Day,2,Bubble Wrap Appreciation Day ; National Bubble Wrap Day
1,January,25,National Fish Taco Day,2,National Fish Taco Day
1,January,25,National Irish Coffee Day,2,National Irish Coffee Day
1,January,25,National Opposite Day,3,National Opposite Day ; Opposite Day
1,January,25,Observe the Weather Day,1,Observe the Weather Day
1,January,26,National Green Juice Day,1,National Green Juice Day
1,January,26,National Peanut Brittle Day,3,National Peanut Brittle Day
1,January,26,National Plan for Vacation Day,2,National Plan for Vacation Day
1,January,26,National Spouse Day,1,National Spouse Day
1,January,27,Auschwitz Liberation Day,1,Auschwitz Liberation Day
1,January,27,International Holocaust Remembrance Day,1,International Holocaust Remembrance Day
1,January,27,National Chocolate Cake Day,3,National Chocolate Cake Day
1,January,27,National Geographic Day,2,National Geographic Day
1,January,27,World Breast Pumping Day,2,World Breast Pumping Day
1,January,28,International Reducing CO2 Emissions Day,2,International Reducing CO2 Emissions Day
1,January,28,Lego Day,2,International LEGO Day ; Lego Day
1,January,28,National Blueberry Pancake Day,3,National Blueberry Pancake Day
1,January,28,National Daisy Day,2,National Daisy Day
1,January,28,National Kazoo Day,2,National Kazoo Day
1,January,29,Freethinkers Day,2,Freethinkers Day
1,January,29,National Corn Chip Day,2,National Corn Chip Day
1,January,29,National Puzzle Day,3,National Puzzle Day
1,January,30,National Croissant Day,3,National Croissant Day
1,January,30,National Draw A Dinosaur Day,2,National Draw A Dinosaur Day ; National Draw a Dinosaur Day
1,January,31,Eat Brussel Sprouts Day,2,Eat Brussel Sprouts Day
1,January,31,Gorilla Suit Day,1,Gorilla Suit Day
1,January,31,International Zebra Day,2,International Zebra Day
1,January,31,National Backwards Day,2,Backwards Day ; National Backwards Day
1,January,31,National Bug Busting Day,1,National Bug Busting Day
1,January,31,National Hot Chocolate Day,3,National Hot Chocolate Day
1,January,31,Scotch Tape Day,2,Scotch Tape Day
2,February,1,Abolition of Slavery Day,1,Abolition of Slavery Day
2,February,1,Change Your Password Day,2,Change Your Password Day
2,February,1,G.I. Joe Day,1,G.I. Joe Day
2,February,1,Holiday Hugs Day,1,Holiday Hugs Day
2,February,1,National Baked Alaska Day,2,National Baked Alaska Day
2,February,1,National Dark Chocolate Day,2,National Dark Chocolate Day
2,February,1,National Freedom Day,2,National Freedom Day
2,February,1,National Get Up Day,2,National Get Up Day
2,February,1,National Sickie Day,2,National Sickie Day
2,February,1,Spunky Old Broads Day,1,Spunky Old Broads Day
2,February,2,African American Coaches Day,2,African American Coaches Day
2,February,2,National Brown Dog Day,2,National Brown Dog Day
2,February,2,National Crepe Day,3,Crepe Day ; National Crepe Day
2,February,2,National Hedgehog Day,3,Hedgehog Day ; National Hedgehog Day
2,February,2,National River Day,1,National River Day
2,February,2,National Sled Dog Day,2,National Sled Dog Day ; Sled Dog Day
2,February,2,National Tater Tot Day,2,National Tater Tot Day
2,February,2,National Ukulele Day,2,National Ukulele Day ; World Ukulele Day
2,February,3,National Carrot Cake Day,3,National Carrot Cake Day
2,February,3,National Golden Retriever Day,2,National Golden Retriever Day
2,February,3,National Missing Persons Day,1,National Missing Persons Day
2,February,4,International Day of Human Fraternity,2,International Day of Human Fraternity
2,February,4,National Hemp Day,1,National Hemp Day
2,February,4,National Israel Day,1,National Israel Day
2,February,4,National Thank a Mailman Day,1,National Thank a Mailman Day
2,February,4,Sweater Day,1,Sweater Day
2,February,4,Torture Abolition Day,2,Torture Abolition Day
2,February,4,World Cancer Day,1,World Cancer Day
2,February,5,Bubblegum Day,1,Bubblegum Day
2,February,5,Move Hollywood & Broadway to Lebanon PA Day,1,Move Hollywood & Broadway to Lebanon PA Day
2,February,5,National Bubble Gum Day,2,National Bubble Gum Day
2,February,5,National Chocolate Fondue Day,3,National Chocolate Fondue Day
2,February,5,National Fart Day,1,National Fart Day
2,February,5,National Give Kids a Smile Day,2,Give Kids A Smile ; National Give Kids a Smile Day
2,February,5,National Pork Rind Day,1,National Pork Rind Day
2,February,5,National Primrose Day,1,National Primrose Day
2,February,5,National Shower with a Friend Day,1,National Shower with a Friend Day
2,February,5,National Wear Red Day,1,National Wear Red Day
2,February,5,National Weatherman's Day,1,National Weatherman's Day
2,February,5,National Weatherperson's Day,3,National Weatherperson's Day
2,February,5,National Woman's Heart Day,2,National Woman's Heart Day
2,February,5,National Working Naked Day,2,National Working Naked Day ; Working Naked Day
2,February,5,Number Day,1,Number Day
2,February,5,Runeberg Day,1,Runeberg Day
2,February,5,Unity Day Burundi,1,Unity Day Burundi
2,February,5,Western Monarch Day,2,Western Monarch Day
2,February,5,World Animal Reiki Day,1,World Animal Reiki Day
2,February,5,World Nutella Day,3,World Nutella Day
2,February,6,Chinese New Year,1,Chinese New Year
2,February,6,Chinese Spring Festival,1,Chinese Spring Festival
2,February,6,International Day of Zero Tolerance to Female Genital Mutilation,1,International Day of Zero Tolerance to Female Genital Mutilation
2,February,6,Lung Leavin' Day,1,Lung Leavin' Day
2,February,6,National Chopsticks Day,1,National Chopsticks Day
2,February,6,National Frozen Yogurt Day,3,National Frozen Yogurt Day
2,February,6,National Ice Cream for Breakfast Day,2,Ice Cream For Breakfast Day ; National Ice Cream for Breakfast Day
2,February,6,National Lame Duck Day,2,National Lame Duck Day
2,February,6,National Valentine Shopping Reminder Day,1,National Valentine Shopping Reminder Day
2,February,6,Pay a Compliment Day,2,Pay a Compliment Day
2,February,6,Pisco Sour Day,2,International Pisco Sour Day ; Pisco Sour Day
2,February,6,Reclaim Social Day,1,Reclaim Social Day
2,February,6,Ronald Reagan Day,2,Ronald Reagan Day
2,February,6,Royal Hobart Regatta,1,Royal Hobart Regatta
2,February,6,Sami National Day,1,Sami National Day
2,February,6,Scout Sabbath,1,Scout Sabbath
2,February,6,Take Your Child To The Library Day,2,Take Your Child To The Library Day
2,February,6,Tet Holiday,1,Tet Holiday
2,February,6,Time to Talk Day,1,Time to Talk Day
2,February,6,Waitangi Day,1,Waitangi Day
2,February,6,World Muay Thai Day,1,World Muay Thai Day
2,February,6,Yukon Quest,2,Yukon Quest
2,February,7,Dump Your Significant Jerk Day,1,Dump Your Significant Jerk Day
2,February,7,e-Day,1,e-Day
2,February,7,Fastelavn,1,Fastelavn
2,February,7,Grammy Awards Day,1,Grammy Awards Day
2,February,7,Grenada Independence Day,1,Grenada Independence Day
2,February,7,Hug an Addict or Alcoholic Day,1,Hug an Addict or Alcoholic Day
2,February,7,Korean New Year,1,Korean New Year
2,February,7,Losar,1,Losar
2,February,7,Man Day,1,Man Day
2,February,7,Ménière's Disease Awareness Day,1,Ménière's Disease Awareness Day
2,February,7,National Ballet Day,2,National Ballet Day
2,February,7,National Black HIV/AIDS Awareness Day,2,National Black HIV/AIDS Awareness Day
2,February,7,National Fettuccine Alfredo Day,1,National Fettuccine Alfredo Day
2,February,7,National Periodic Table Day,1,National Periodic Table Day
2,February,7,National Send a Card to a Friend Day,3,National Send a Card to a Friend Day
2,February,7,National Yorkshire Pudding Day,2,British Yorkshire Pudding Day ; National Yorkshire Pudding Day
2,February,7,Navratri,1,Navratri
2,February,7,Pork Rind Appreciation Day,1,Pork Rind Appreciation Day
2,February,7,Rose Day,2,Rose Day
2,February,7,Scout Sunday,1,Scout Sunday
2,February,7,Sonam Losar,1,Sonam Losar
2,February,7,Tsagaan Sar,1,Tsagaan Sar
2,February,7,Wave All Your Fingers at Your Neighbor Day,2,Wave All Your Fingers at Your Neighbor Day ; Wave All Your Fingers At Your Neighbors Day
2,February,8,Argentina Carnival,1,Argentina Carnival
2,February,8,Carnival Monday,1,Carnival Monday
2,February,8,International Epilepsy Day,1,International Epilepsy Day
2,February,8,National Boy Scout Day,2,National Boy Scout Day
2,February,8,National Clean Out Your Computer Day,1,National Clean Out Your Computer Day
2,February,8,National Iowa Day,2,National Iowa Day
2,February,8,National Kite Flying Day,3,National Kite Flying Day ; National Kite-Flying Day
2,February,8,National Laugh and Get Rich Day,3,Laugh and Get Rich Day ; Laugh And Get Rich Day ; National Laugh and Get Rich Day
2,February,8,National Molasses Bar Day,2,Molasses Bar Day ; National Molasses Bar Day
2,February,8,National Poop Day,1,National Poop Day
2,February,8,Oatmeal Monday,2,Oatmeal Monday
2,February,8,Opera Day,1,Opera Day
2,February,8,Prešeren Day,1,Prešeren Day
2,February,8,Propose Day,1,Propose Day
2,February,8,Ramadan Begins,1,Ramadan Begins
2,February,8,Shrove Monday,1,Shrove Monday
2,February,8,Uruguay Carnival,1,Uruguay Carnival
2,February,8,Venezuela Carnival,1,Venezuela Carnival
2,February,9,Angola Carnival Day,1,Angola Carnival Day
2,February,9,Battle of the Oranges Ivrea,1,Battle of the Oranges Ivrea
2,February,9,Brazilian Carninval,1,Brazilian Carninval
2,February,9,Canada's Agriculture Day,1,Canada's Agriculture Day
2,February,9,Chocolate Day,2,Chocolate Day
2,February,9,Ecuador Carnival,1,Ecuador Carnival
2,February,9,Extraterrestrial Culture Day,2,Extraterrestrial Culture Day
2,February,9,Fasnacht Day,2,Fasnacht Day
2,February,9,Gwyl Mabsant,1,Gwyl Mabsant
2,February,9,Mardi Gras,1,Mardi Gras
2,February,9,National Bagel and Lox Day,1,National Bagel and Lox Day
2,February,9,National Cut the Cord Day,2,National Cut the Cord Day
2,February,9,National Develop Alternative Vices Day,2,National Develop Alternative Vices Day
2,February,9,National Pizza Day,3,National Pizza Day
2,February,9,National Toothache Day,3,National Toothache Day
2,February,9,Pizza Pie Day,1,Pizza Pie Day
2,February,9,Qatar Sports Day,1,Qatar Sports Day
2,February,9,Read In The Bathtub Day,1,Read In The Bathtub Day
2,February,9,Safer Internet Day,2,Safer Internet Day
2,February,9,St Maroun Day,1,St Maroun Day
2,February,9,World AG Expo,1,World AG Expo
2,February,10,All the News That's Fit to Print Day,2,All the News That's Fit to Print Day
2,February,10,Ash Wednesday,1,Ash Wednesday
2,February,10,Children's Hospice Day,1,Children's Hospice Day
2,February,10,Feast of St. Paul's Shipwreck,1,Feast of St. Paul's Shipwreck
2,February,10,International Cribbage Day,1,International Cribbage Day
2,February,10,National Cream Cheese Brownie Day,1,National Cream Cheese Brownie Day
2,February,10,National Flannel Day,3,National Flannel Day
2,February,10,National Home Warranty Day,2,National Home Warranty Day
2,February,10,National Julio Day,1,National Julio Day
2,February,10,National Umbrella Day,2,National Umbrella Day
2,February,10,Plimsoll Day,2,Plimsoll Day
2,February,10,Teddy Day,2,Teddy Day
2,February,10,Valentismas,1,Valentismas
2,February,10,World Pulses Day,2,World Pulses Day
2,February,11,Armed Forces Day,1,Armed Forces Day
2,February,11,Basant Panchami,1,Basant Panchami
2,February,11,Be Electrific Day,1,Be Electrific Day
2,February,11,Digital Learning Day,1,Digital Learning Day
2,February,11,Giving Hearts Day,1,Giving Hearts Day
2,February,11,Grandmother Achievement Day,1,Grandmother Achievement Day
2,February,11,International Day of Women and Girls in Science,1,International Day of Women and Girls in Science
2,February,11,Islamic Revolution Day,1,Islamic Revolution Day
2,February,11,National Don't Cry Over Spilled Milk Day,3,Don't Cry Over Spilled Milk Day ; National Don't Cry Over Spilled Milk Day
2,February,11,National Emergency Number Day,1,National Emergency Number Day
2,February,11,National Foundation Day,1,National Foundation Day
2,February,11,National Get Out Your Guitar Day,2,Get Out Your Guitar Day ; National Get Out Your Guitar Day
2,February,11,National Guitar Day,1,National Guitar Day
2,February,11,National Inventors' Day,2,National Inventors' Day
2,February,11,National Latte Day,2,National Latte Day
2,February,11,National Make a Friend Day,2,National Make a Friend Day
2,February,11,National Peppermint Patty Day,2,National Peppermint Patty Day
2,February,11,National Shut-in Visitation Day,2,National Shut-in Visitation Day
2,February,11,National Van Day,1,National Van Day
2,February,11,National White Shirt Day,2,National White Shirt Day ; White Shirt Day
2,February,11,Pro Sports Wives Day,1,Pro Sports Wives Day
2,February,11,Promise Day,1,Promise Day
2,February,11,Satisfied Staying Single Day,1,Satisfied Staying Single Day
2,February,11,World Day of the Sick,2,World Day of the Sick
2,February,11,Youth Day in Cameroon,1,Youth Day in Cameroon
2,February,12,Friday Fish Fry Day,1,Friday Fish Fry Day
2,February,12,Georgia Day,1,Georgia Day
2,February,12,Hug Day,2,Hug Day
2,February,12,International Day Against the Use of Child Soldiers,1,International Day Against the Use of Child Soldiers
2,February,12,International Winter Bike to Work Day,1,International Winter Bike to Work Day
2,February,12,NAACP Day,1,NAACP Day
2,February,12,National Darwin Day,3,Darwin Day ; National Darwin Day
2,February,12,National Freedom to Marry Day,2,National Freedom to Marry Day
2,February,12,National Lost Penny Day,2,National Lost Penny Day
2,February,12,National Plum Pudding Day,2,National Plum Pudding Day
2,February,12,National Tartar Sauce Day,1,National Tartar Sauce Day
2,February,12,Oglethorpe Day,2,Oglethorpe Day
2,February,12,Red Hand Day,2,Red Hand Day
2,February,12,Safety Pup Day,2,Safety Pup Day
2,February,12,Union Day,1,Union Day
2,February,12,Welsh Language Music Day,1,Welsh Language Music Day
2,February,13,Black Love Day,2,Black Love Day
2,February,13,Desperation Day,1,Desperation Day
2,February,13,Dream Your Sweet Day,2,Dream Your Sweet Day
2,February,13,Employee Legal Awareness Day,2,Employee Legal Awareness Day
2,February,13,Galentine's Day,2,Galentine's Day
2,February,13,Get a Different Name Day,2,Get a Different Name Day
2,February,13,Global Movie Day,1,Global Movie Day
2,February,13,International Condom Day,1,International Condom Day
2,February,13,International Natural Day,1,International Natural Day
2,February,13,Kiss Day,1,Kiss Day
2,February,13,Madly In Love With Me Day,1,Madly In Love With Me Day
2,February,13,National Apology Day,2,National Apology Day
2,February,13,National Break Up With Your Carrier Day,1,National Break Up With Your Carrier Day
2,February,13,National Cheddar Day,1,National Cheddar Day
2,February,13,National Crab Rangoon Day,1,National Crab Rangoon Day
2,February,13,National Internet Friends Day,1,National Internet Friends Day
2,February,13,National Tortellini Day,2,National Tortellini Day
2,February,13,National Wingman Day,2,National Wingman Day
2,February,13,Self-Love Day,2,Self Love Day ; Self-Love Day
2,February,13,World Radio Day,2,World Radio Day
2,February,14,Autism Sunday,2,Autism Sunday
2,February,14,Congenital Heart Defect Awareness Day,1,Congenital Heart Defect Awareness Day
2,February,14,Frederick Douglass Day,1,Frederick Douglass Day
2,February,14,Gold Heart Day,1,Gold Heart Day
2,February,14,International Book Giving Day,2,International Book Giving Day
2,February,14,League of Women Voters Day,2,League of Women Voters Day
2,February,14,Library Lovers Day,2,Library Lovers Day ; Library Lovers' Day
2,February,14,Lui-Ngai-Ni Festival,1,Lui-Ngai-Ni Festival
2,February,14,Mother's Day Norway,1,Mother's Day Norway
2,February,14,National Black Literacy Day,1,National Black Literacy Day
2,February,14,National Call in Single Day,2,National Call in Single Day ; National Call-in Single Day
2,February,14,National Chance Day,1,National Chance Day
2,February,14,National Condom Day,1,National Condom Day
2,February,14,National Cream-Filled Chocolate Day,1,National Cream-Filled Chocolate Day
2,February,14,National Cream-Filled Chocolates Day,1,National Cream-Filled Chocolates Day
2,February,14,National Donor Day,1,National Donor Day
2,February,14,National Ferris Wheel Day,2,National Ferris Wheel Day
2,February,14,National Football Hangover Day,1,National Football Hangover Day
2,February,14,National Have a Heart Day,3,Have a Heart Day ; National Have a Heart Day
2,February,14,National Homegating Day,1,National Homegating Day
2,February,14,National Impotence Day,1,National Impotence Day
2,February,14,Pet Theft Awareness Day,2,Pet Theft Awareness Day
2,February,14,Quirkyalone Day,2,Quirkyalone Day
2,February,14,Rafik Hariri Memorial Day,1,Rafik Hariri Memorial Day
2,February,14,Read to Your Child Day,2,Read to Your Child Day
2,February,14,Statehood Day in Arizona,1,Statehood Day in Arizona
2,February,14,Super Bowl Sunday,1,Super Bowl Sunday
2,February,14,Super Chicken Wing Day,2,Super Chicken Wing Day
2,February,14,Valentine's Day,1,Valentine's Day
2,February,14,World Bonobo Day,1,World Bonobo Day
2,February,14,World Marriage Day,2,World Marriage Day
2,February,14,World Sound Healing Day,1,World Sound Healing Day
2,February,15,Annoy Squidward Day,1,Annoy Squidward Day
2,February,15,Daisy Gatson Bates Day,2,Daisy Gatson Bates Day
2,February,15,Day of Ashakalia,1,Day of Ashakalia
2,February,15,Family Day,1,Family Day
2,February,15,International Angelman Day,1,International Angelman Day
2,February,15,International Childhood Cancer Day,1,International Childhood Cancer Day
2,February,15,Islander Day,2,Islander Day
2,February,15,Liberation Day Afghanistan,1,Liberation Day Afghanistan
2,February,15,Louis Riel Day,1,Louis Riel Day
2,February,15,Love Reset Day,1,Love Reset Day
2,February,15,Lui-Ngai-Ni,1,Lui-Ngai-Ni
2,February,15,National Black Girl Magic Day,2,National Black Girl Magic Day
2,February,15,National Flag of Canada Day,1,National Flag of Canada Day
2,February,15,National Football Hangover Day,1,National Football Hangover Day
2,February,15,National Gumdrop Day,3,National Gumdrop Day
2,February,15,National I Want Butterscotch Day,1,National I Want Butterscotch Day
2,February,15,National Poop Day,1,National Poop Day
2,February,15,National Wisconsin Day,1,National Wisconsin Day
2,February,15,Nova Scotia Heritage Day,1,Nova Scotia Heritage Day
2,February,15,Parinirvana Day,2,Parinirvana Day
2,February,15,Presidents' Day,1,Presidents' Day
2,February,15,Remember the Maine Day,2,Remember the Maine Day
2,February,15,Sick of Food Waste Day,1,Sick of Food Waste Day
2,February,15,Singles Awareness Day,2,Singles Awareness Day
2,February,15,Sovereignty Day of Serbia,1,Sovereignty Day of Serbia
2,February,15,St. Skeletor's Day,2,St. Skeletor's Day
2,February,15,Susan B Anthony Day,2,Susan B Anthony Day ; Susan B. Anthony Day
2,February,15,The Day of Illustrious Puerto Ricans,1,The Day of Illustrious Puerto Ricans
2,February,15,Total Defense Day,1,Total Defense Day
2,February,15,World Hippo Day,1,World Hippo Day
2,February,16,Day of Restoration of the State of Lithuania,1,Day of Restoration of the State of Lithuania
2,February,16,Elizabeth Peratrovich Day,2,Elizabeth Peratrovich Day
2,February,16,Innovation Day,2,Innovation Day
2,February,16,Janan Luwum Day,1,Janan Luwum Day
2,February,16,Kyoto Protocol Day,2,Kyoto Protocol Day
2,February,16,National Almond Day,2,National Almond Day
2,February,16,National Do a Grouch a Favor Day,3,Do a Grouch a Favor Day ; National Do a Grouch a Favor Day
2,February,16,National Tim Tam Day,2,National Tim Tam Day ; Tim Tam Day
2,February,16,Nova Scotia Heritage Day,1,Nova Scotia Heritage Day
2,February,16,Travel Africa Day,1,Travel Africa Day
2,February,17,Analog to Digital TV Day,2,Analog to Digital TV Day
2,February,17,Champion Crab Races Day,1,Champion Crab Races Day
2,February,17,February 17th Revolution,1,February 17th Revolution
2,February,17,Global Tourism Resilience Day,1,Global Tourism Resilience Day
2,February,17,Kosovo Independence Day,1,Kosovo Independence Day
2,February,17,Libyan Revolution Day,1,Libyan Revolution Day
2,February,17,My Way Day,2,My Way Day
2,February,17,National Cabbage Day,1,National Cabbage Day
2,February,17,National Cafe au Lait Day,1,National Cafe au Lait Day
2,February,17,National Public Science Day,1,National Public Science Day
2,February,17,National Random Acts of Kindness Day,3,National Random Acts of Kindness Day
2,February,17,National Tennis Pro Day,2,National Tennis Pro Day
2,February,17,Simplot Games,1,Simplot Games
2,February,17,Who Shall I Be Day,2,Who Shall I Be Day
2,February,17,World Human Spirit Day,2,World Human Spirit Day
2,February,18,Cow Milked While Flying in an Airplane Day,2,Cow Milked While Flying in an Airplane Day
2,February,18,Gambia Independence Day,1,Gambia Independence Day
2,February,18,Great American Spit Out,1,Great American Spit Out
2,February,18,Hockey Stick Salute Day,1,Hockey Stick Salute Day
2,February,18,National Battery Day,3,National Battery Day
2,February,18,National Crab Stuffed Flounder Day,2,National Crab Stuffed Flounder Day
2,February,18,National Drink Wine Day,2,National Drink Wine Day
2,February,18,National Eat Ice Cream for Breakfast Day,1,National Eat Ice Cream for Breakfast Day
2,February,18,Pluto Day,2,Pluto Day
2,February,18,Thumb Appreciation Day,2,Thumb Appreciation Day
2,February,18,World Anthropology Day,1,World Anthropology Day
2,February,18,World Cholangiocarcinoma Day,1,World Cholangiocarcinoma Day
2,February,19,Constantin Brancusi Day,2,Constantin Brancusi Day
2,February,19,Iwo Jima Day,1,Iwo Jima Day
2,February,19,National Airboat Day,1,National Airboat Day
2,February,19,National Arabian Horse Day,1,National Arabian Horse Day
2,February,19,National Caregivers Day,2,National Caregivers Day
2,February,19,National Chocolate Mint Day,3,National Chocolate Mint Day
2,February,19,National Lash Day,2,National Lash Day
2,February,19,National Vet Girls ROCK Day,1,National Vet Girls ROCK Day
2,February,19,National Whippet Day,1,National Whippet Day
2,February,19,No One Eats Alone Day,1,No One Eats Alone Day
2,February,19,Prevent Plagiarism Day,2,Prevent Plagiarism Day
2,February,19,Shivaji Jayanti,1,Shivaji Jayanti
2,February,19,Skate Shop Day,1,Skate Shop Day
2,February,19,Tug of War Day,3,International Tug of War Day ; International Tug-of-War Day ; Tug of War Day
2,February,19,U.S. Coast Guard Reserve Birthday,2,U.S. Coast Guard Reserve Birthday
2,February,19,World Care Day,1,World Care Day
2,February,20,Adelaide Fringe,1,Adelaide Fringe
2,February,20,Clean Out Your Bookcase Day,1,Clean Out Your Bookcase Day
2,February,20,Guru Ravidas Jayanti,1,Guru Ravidas Jayanti
2,February,20,Hoodie Hoo Day,1,Hoodie Hoo Day
2,February,20,International Pipe Smoking Day,1,International Pipe Smoking Day
2,February,20,Lantern Festival,1,Lantern Festival
2,February,20,Lantern Festival Taiwan,1,Lantern Festival Taiwan
